               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,             0.10238,             0.11447,            0.025879,             0.38566,             0.29886,               0.285,             0.14597,            0.098163,             0.11186,            0.031474,           0.0052645,           0.0052645,           0.0052645
                 157,             0.10243,             0.11483,            0.026065,             0.38023,             0.30158,             0.28481,             0.14593,             0.09816,             0.11186,            0.031473,           0.0052174,           0.0052174,           0.0052174
                 158,              0.1025,              0.1149,            0.025976,             0.37916,             0.30166,             0.28437,             0.14579,            0.098157,             0.11181,            0.031474,           0.0051704,           0.0051704,           0.0051704
                 159,              0.1024,             0.11454,            0.025943,             0.37772,             0.30261,               0.284,             0.14562,            0.098153,             0.11184,            0.031475,           0.0051234,           0.0051234,           0.0051234
                 160,             0.10193,             0.11383,            0.025911,             0.38192,             0.30003,             0.28449,             0.14573,            0.098148,             0.11188,            0.031472,           0.0050765,           0.0050765,           0.0050765
                 161,             0.10238,               0.115,            0.025919,             0.39268,             0.29452,             0.28463,             0.14585,            0.098145,             0.11185,            0.031469,           0.0050296,           0.0050296,           0.0050296
                 162,              0.1022,             0.11329,            0.025679,             0.38149,             0.30017,             0.28459,             0.14585,            0.098142,             0.11186,            0.031467,           0.0049828,           0.0049828,           0.0049828
                 163,              0.1022,             0.11445,            0.025846,             0.39376,              0.2946,             0.28503,             0.14607,            0.098139,             0.11184,            0.031463,            0.004936,            0.004936,            0.004936
                 164,             0.10222,             0.11372,            0.025876,             0.39162,             0.29545,             0.28496,             0.14601,            0.098135,             0.11183,            0.031462,           0.0048893,           0.0048893,           0.0048893
                 165,             0.10213,             0.11302,            0.025963,             0.39585,             0.29348,             0.28495,             0.14599,            0.098133,             0.11186,            0.031457,           0.0048426,           0.0048426,           0.0048426
                 166,             0.10219,             0.11479,            0.025704,             0.39974,             0.29185,             0.28492,             0.14596,            0.098132,             0.11186,            0.031454,            0.004796,            0.004796,            0.004796
                 167,             0.10224,             0.11386,            0.025835,             0.39691,             0.29277,             0.28506,             0.14595,             0.09813,             0.11184,            0.031451,           0.0047495,           0.0047495,           0.0047495
                 168,             0.10193,              0.1133,            0.025739,             0.39733,              0.2927,             0.28507,             0.14613,            0.098127,             0.11182,            0.031447,           0.0047031,           0.0047031,           0.0047031
                 169,             0.10256,             0.11503,             0.02569,             0.36314,             0.31216,             0.28506,             0.14609,            0.098125,              0.1118,            0.031443,           0.0046568,           0.0046568,           0.0046568
                 170,             0.10206,              0.1136,            0.025744,             0.36649,             0.31011,             0.28534,             0.14605,            0.098123,             0.11182,            0.031442,           0.0046105,           0.0046105,           0.0046105
                 171,             0.10221,             0.11383,            0.025719,             0.40073,             0.29097,             0.28505,              0.1461,            0.098119,             0.11185,            0.031439,           0.0045644,           0.0045644,           0.0045644
                 172,             0.10218,             0.11342,            0.025713,             0.39944,             0.29155,             0.28505,             0.14597,            0.098115,             0.11183,            0.031436,           0.0045184,           0.0045184,           0.0045184
                 173,             0.10189,             0.11423,            0.025687,              0.4012,             0.29108,             0.28518,             0.14612,            0.098111,             0.11185,            0.031433,           0.0044724,           0.0044724,           0.0044724
                 174,              0.1018,             0.11258,            0.025739,             0.41051,             0.28719,             0.28521,             0.14607,            0.098108,             0.11186,             0.03143,           0.0044266,           0.0044266,           0.0044266
                 175,             0.10176,             0.11281,            0.025564,             0.41011,             0.28807,             0.28532,             0.14618,            0.098105,             0.11181,            0.031429,           0.0043809,           0.0043809,           0.0043809
                 176,             0.10178,             0.11282,            0.025747,             0.40187,             0.29213,             0.28564,             0.14626,            0.098102,             0.11183,            0.031425,           0.0043353,           0.0043353,           0.0043353
                 177,             0.10188,             0.11289,            0.025773,             0.38711,             0.30009,             0.28559,             0.14643,              0.0981,             0.11181,            0.031425,           0.0042899,           0.0042899,           0.0042899
                 178,              0.1018,             0.11357,             0.02577,               0.388,             0.29988,              0.2853,             0.14655,            0.098097,             0.11179,            0.031425,           0.0042445,           0.0042445,           0.0042445
                 179,             0.10213,             0.11393,            0.025567,             0.40008,             0.29409,             0.28542,             0.14646,            0.098095,             0.11178,            0.031422,           0.0041994,           0.0041994,           0.0041994
                 180,             0.10221,             0.11544,            0.025796,             0.40202,             0.29285,             0.28534,             0.14651,            0.098091,             0.11179,             0.03142,           0.0041543,           0.0041543,           0.0041543
                 181,             0.10187,             0.11352,            0.025526,             0.40038,             0.29363,             0.28545,             0.14642,            0.098086,             0.11181,            0.031415,           0.0041094,           0.0041094,           0.0041094
                 182,             0.10164,              0.1125,            0.025433,             0.40043,             0.29341,             0.28526,             0.14635,            0.098082,             0.11182,            0.031413,           0.0040647,           0.0040647,           0.0040647
                 183,             0.10172,             0.11266,            0.025612,             0.40222,             0.29282,             0.28543,             0.14638,             0.09808,             0.11181,            0.031412,           0.0040201,           0.0040201,           0.0040201
                 184,             0.10186,             0.11303,            0.025519,             0.40104,             0.29362,             0.28552,             0.14653,            0.098078,              0.1118,            0.031411,           0.0039757,           0.0039757,           0.0039757
                 185,             0.10188,              0.1138,            0.025441,             0.39982,             0.29466,              0.2856,             0.14664,            0.098074,             0.11181,            0.031408,           0.0039314,           0.0039314,           0.0039314
                 186,             0.10168,             0.11325,            0.025561,             0.40672,             0.29157,             0.28587,              0.1468,             0.09807,              0.1118,            0.031406,           0.0038873,           0.0038873,           0.0038873
                 187,             0.10176,             0.11312,            0.025347,             0.40036,             0.29453,             0.28614,             0.14691,            0.098067,             0.11185,            0.031404,           0.0038434,           0.0038434,           0.0038434
                 188,             0.10194,             0.11375,            0.025467,             0.40131,             0.29478,             0.28629,             0.14702,            0.098064,             0.11181,            0.031402,           0.0037997,           0.0037997,           0.0037997
                 189,             0.10197,              0.1125,            0.025592,             0.40127,              0.2949,             0.28636,             0.14716,            0.098061,             0.11178,              0.0314,           0.0037562,           0.0037562,           0.0037562
                 190,             0.10183,             0.11372,             0.02556,             0.40166,              0.2948,             0.28631,             0.14704,            0.098058,             0.11181,            0.031398,           0.0037128,           0.0037128,           0.0037128
                 191,             0.10166,              0.1131,            0.025491,             0.39917,             0.29604,             0.28619,             0.14703,            0.098056,             0.11184,            0.031397,           0.0036697,           0.0036697,           0.0036697
                 192,             0.10161,             0.11277,            0.025489,              0.4049,             0.29302,             0.28594,             0.14706,            0.098054,             0.11183,            0.031397,           0.0036267,           0.0036267,           0.0036267
                 193,             0.10165,             0.11433,            0.025287,              0.4029,             0.29456,             0.28647,             0.14717,            0.098052,             0.11182,            0.031395,            0.003584,            0.003584,            0.003584
                 194,             0.10189,             0.11386,            0.025324,             0.41061,             0.29083,             0.28682,             0.14738,            0.098049,             0.11181,            0.031395,           0.0035415,           0.0035415,           0.0035415
                 195,             0.10158,             0.11247,            0.025293,             0.40825,             0.29259,             0.28684,             0.14722,            0.098047,              0.1118,            0.031395,           0.0034991,           0.0034991,           0.0034991
                 196,             0.10162,             0.11315,            0.025214,             0.40795,              0.2921,             0.28711,             0.14735,            0.098044,             0.11183,            0.031393,            0.003457,            0.003457,            0.003457
                 197,             0.10202,             0.11419,            0.025408,             0.41071,             0.29148,             0.28716,             0.14738,            0.098043,             0.11184,             0.03139,           0.0034152,           0.0034152,           0.0034152
                 198,             0.10152,             0.11313,            0.025316,             0.39135,             0.30091,             0.28711,             0.14749,            0.098042,             0.11186,            0.031391,           0.0033735,           0.0033735,           0.0033735
                 199,             0.10189,             0.11406,            0.025517,             0.39262,             0.29984,             0.28687,             0.14739,            0.098042,             0.11185,            0.031391,           0.0033321,           0.0033321,           0.0033321
                 200,             0.10186,             0.11375,            0.025319,             0.39339,             0.29976,             0.28674,             0.14727,             0.09804,             0.11186,             0.03139,           0.0032909,           0.0032909,           0.0032909
                 201,             0.10132,             0.11332,            0.025184,             0.39195,             0.30051,             0.28682,             0.14718,            0.098038,             0.11183,            0.031389,             0.00325,             0.00325,             0.00325
                 202,              0.1018,             0.11277,            0.025037,             0.39045,              0.3014,             0.28684,             0.14729,            0.098037,             0.11186,            0.031386,           0.0032093,           0.0032093,           0.0032093
                 203,              0.1015,             0.11117,            0.025063,             0.39207,             0.30074,              0.2868,             0.14733,            0.098036,             0.11184,            0.031384,           0.0031689,           0.0031689,           0.0031689
                 204,             0.10095,              0.1122,            0.025333,             0.39268,             0.30067,             0.28692,             0.14746,            0.098035,             0.11191,            0.031383,           0.0031287,           0.0031287,           0.0031287
                 205,             0.10135,             0.11239,             0.02508,             0.39646,             0.29896,             0.28689,              0.1475,            0.098037,             0.11184,            0.031385,           0.0030888,           0.0030888,           0.0030888
                 206,              0.1014,             0.11282,            0.025311,             0.40272,             0.29564,             0.28696,             0.14748,            0.098036,             0.11189,            0.031385,           0.0030491,           0.0030491,           0.0030491
                 207,             0.10111,             0.11149,            0.025174,              0.3998,             0.29704,             0.28698,             0.14738,            0.098036,             0.11186,            0.031383,           0.0030097,           0.0030097,           0.0030097
                 208,             0.10126,             0.11236,            0.025086,             0.40299,             0.29553,             0.28716,              0.1475,            0.098035,              0.1119,            0.031379,           0.0029706,           0.0029706,           0.0029706
                 209,             0.10142,              0.1126,            0.025102,             0.39679,             0.29853,             0.28708,             0.14762,            0.098035,             0.11187,            0.031376,           0.0029318,           0.0029318,           0.0029318
                 210,             0.10128,             0.11294,            0.025046,             0.39375,             0.30008,             0.28711,             0.14755,            0.098035,              0.1119,            0.031377,           0.0028932,           0.0028932,           0.0028932
                 211,             0.10147,             0.11492,            0.025124,             0.39554,             0.29922,             0.28725,             0.14754,            0.098033,             0.11188,            0.031376,            0.002855,            0.002855,            0.002855
                 212,             0.10157,             0.11273,            0.025116,             0.39364,             0.30006,             0.28726,             0.14753,            0.098033,              0.1119,            0.031375,            0.002817,            0.002817,            0.002817
                 213,             0.10096,             0.11113,            0.024843,             0.39739,              0.2987,             0.28735,             0.14759,            0.098034,             0.11188,            0.031373,           0.0027793,           0.0027793,           0.0027793
                 214,             0.10103,             0.11093,            0.024922,             0.39516,             0.29932,             0.28741,             0.14763,            0.098034,             0.11191,            0.031373,           0.0027419,           0.0027419,           0.0027419
                 215,             0.10135,             0.11309,            0.025095,             0.39623,             0.29874,             0.28717,             0.14755,            0.098032,             0.11193,            0.031371,           0.0027048,           0.0027048,           0.0027048
                 216,             0.10121,             0.11321,            0.024826,             0.39703,             0.29864,             0.28742,             0.14767,             0.09803,             0.11195,            0.031369,           0.0026681,           0.0026681,           0.0026681
                 217,             0.10094,             0.11212,              0.0248,             0.37693,             0.30955,             0.28741,             0.14751,             0.09803,             0.11189,            0.031368,           0.0026316,           0.0026316,           0.0026316
                 218,              0.1012,             0.11318,            0.024971,             0.39442,             0.29999,             0.28745,             0.14766,             0.09803,             0.11196,            0.031367,           0.0025954,           0.0025954,           0.0025954
                 219,             0.10106,              0.1131,            0.024935,             0.39501,             0.30002,             0.28739,             0.14745,            0.098029,             0.11194,            0.031368,           0.0025596,           0.0025596,           0.0025596
                 220,             0.10145,             0.11321,            0.025031,             0.38006,              0.3082,             0.28731,             0.14739,             0.09803,             0.11195,             0.03137,           0.0025241,           0.0025241,           0.0025241
                 221,             0.10131,             0.11318,            0.025087,             0.37992,             0.30819,             0.28717,              0.1474,            0.098029,               0.112,            0.031367,           0.0024889,           0.0024889,           0.0024889
                 222,             0.10095,             0.11328,            0.025047,             0.39087,             0.30276,              0.2874,             0.14756,            0.098028,             0.11198,            0.031367,           0.0024541,           0.0024541,           0.0024541
                 223,             0.10151,             0.11369,            0.024856,              0.3887,             0.30337,             0.28748,             0.14765,            0.098027,             0.11201,            0.031369,           0.0024195,           0.0024195,           0.0024195
                 224,             0.10123,             0.11274,            0.024944,             0.39031,             0.30255,              0.2874,             0.14755,            0.098028,               0.112,            0.031369,           0.0023854,           0.0023854,           0.0023854
                 225,             0.10087,              0.1114,            0.024741,              0.3863,             0.30539,             0.28765,             0.14766,            0.098028,             0.11199,             0.03137,           0.0023515,           0.0023515,           0.0023515
                 226,             0.10107,             0.11334,            0.024734,             0.38805,             0.30422,             0.28764,             0.14762,            0.098028,             0.11197,             0.03137,            0.002318,            0.002318,            0.002318
                 227,               0.101,              0.1123,            0.024902,             0.38797,             0.30419,             0.28762,             0.14755,            0.098027,               0.112,            0.031372,           0.0022849,           0.0022849,           0.0022849
                 228,             0.10091,             0.11181,            0.024655,              0.3826,             0.30664,             0.28764,             0.14785,            0.098025,             0.11203,            0.031369,           0.0022521,           0.0022521,           0.0022521
                 229,             0.10088,             0.11072,            0.024912,             0.39888,             0.29807,             0.28771,              0.1478,            0.098024,             0.11203,             0.03137,           0.0022196,           0.0022196,           0.0022196
                 230,             0.10085,             0.11148,            0.024917,             0.40581,             0.29514,             0.28779,             0.14774,            0.098024,             0.11201,            0.031371,           0.0021876,           0.0021876,           0.0021876
                 231,             0.10108,              0.1124,            0.024709,             0.40461,             0.29622,             0.28772,             0.14794,            0.098024,             0.11201,            0.031373,           0.0021558,           0.0021558,           0.0021558
                 232,             0.10117,             0.11203,            0.024863,             0.40469,             0.29632,             0.28791,             0.14799,            0.098023,             0.11208,            0.031373,           0.0021245,           0.0021245,           0.0021245
                 233,             0.10102,             0.11139,             0.02477,               0.405,             0.29608,             0.28765,             0.14781,            0.098024,             0.11203,            0.031378,           0.0020935,           0.0020935,           0.0020935
                 234,             0.10072,             0.11163,            0.024683,             0.39756,             0.29962,             0.28762,             0.14772,            0.098025,             0.11204,            0.031379,           0.0020629,           0.0020629,           0.0020629
                 235,             0.10085,             0.11169,            0.024788,             0.40781,             0.29403,             0.28739,             0.14769,            0.098025,             0.11205,            0.031379,           0.0020327,           0.0020327,           0.0020327
                 236,              0.1009,             0.11137,            0.024784,             0.39778,             0.29928,             0.28765,             0.14788,            0.098025,             0.11212,            0.031376,           0.0020028,           0.0020028,           0.0020028
                 237,             0.10091,             0.11231,            0.024973,             0.39782,             0.29911,             0.28755,              0.1479,            0.098024,              0.1121,            0.031377,           0.0019734,           0.0019734,           0.0019734
                 238,              0.1004,             0.11106,            0.024802,               0.404,             0.29572,             0.28722,             0.14777,            0.098023,             0.11209,            0.031378,           0.0019443,           0.0019443,           0.0019443
                 239,             0.10091,             0.11141,            0.024603,             0.41545,             0.29044,             0.28723,             0.14779,            0.098022,             0.11213,            0.031378,           0.0019156,           0.0019156,           0.0019156
                 240,             0.10092,             0.11176,            0.024686,              0.4002,             0.29796,             0.28738,             0.14786,            0.098022,             0.11213,            0.031379,           0.0018873,           0.0018873,           0.0018873
                 241,             0.10096,             0.11142,            0.024515,             0.39785,             0.29893,             0.28737,             0.14786,            0.098021,             0.11213,            0.031377,           0.0018594,           0.0018594,           0.0018594
                 242,             0.10101,              0.1121,            0.024718,              0.3991,              0.2989,             0.28742,             0.14785,            0.098021,             0.11215,            0.031376,           0.0018319,           0.0018319,           0.0018319
                 243,             0.10073,             0.11152,            0.024744,              0.4174,             0.29073,             0.28761,              0.1479,            0.098021,             0.11212,            0.031378,           0.0018048,           0.0018048,           0.0018048
                 244,             0.10105,             0.11248,            0.024528,             0.40307,             0.29706,              0.2873,             0.14775,            0.098022,             0.11214,            0.031381,           0.0017781,           0.0017781,           0.0017781
                 245,               0.101,             0.11182,            0.024544,             0.40225,             0.29806,             0.28758,             0.14789,            0.098021,             0.11217,             0.03138,           0.0017519,           0.0017519,           0.0017519
                 246,             0.10077,             0.11199,            0.024616,             0.40169,             0.29761,             0.28735,             0.14791,            0.098021,              0.1122,             0.03138,            0.001726,            0.001726,            0.001726
                 247,             0.10125,             0.11326,            0.024611,             0.40536,             0.29605,             0.28732,             0.14792,            0.098023,             0.11222,            0.031382,           0.0017005,           0.0017005,           0.0017005
                 248,             0.10042,             0.11145,            0.024433,             0.40456,             0.29676,             0.28743,             0.14781,            0.098024,             0.11224,            0.031382,           0.0016755,           0.0016755,           0.0016755
                 249,             0.10074,             0.11168,            0.024396,             0.40456,             0.29664,             0.28726,             0.14763,            0.098025,             0.11227,            0.031383,           0.0016509,           0.0016509,           0.0016509
                 250,             0.10086,             0.11109,            0.024635,              0.4047,             0.29673,             0.28724,             0.14773,            0.098026,             0.11223,            0.031383,           0.0016267,           0.0016267,           0.0016267
                 251,              0.1007,             0.11199,            0.024575,             0.39181,             0.30272,             0.28743,             0.14768,            0.098026,             0.11225,            0.031384,           0.0016029,           0.0016029,           0.0016029
                 252,             0.10059,             0.11029,            0.024434,             0.39273,             0.30281,             0.28769,             0.14796,            0.098026,             0.11229,            0.031381,           0.0015795,           0.0015795,           0.0015795
                 253,             0.10057,             0.11097,            0.024543,             0.39988,             0.29982,             0.28791,             0.14794,            0.098026,             0.11229,             0.03138,           0.0015566,           0.0015566,           0.0015566
                 254,             0.10066,             0.11064,            0.024384,             0.39302,             0.30301,             0.28801,             0.14795,            0.098027,             0.11234,            0.031381,           0.0015341,           0.0015341,           0.0015341
                 255,             0.10051,             0.11143,            0.024453,             0.39759,             0.29964,             0.28767,             0.14804,            0.098026,             0.11233,            0.031383,           0.0015121,           0.0015121,           0.0015121
                 256,             0.10079,             0.11145,            0.024501,             0.39886,             0.29991,             0.28813,             0.14812,            0.098027,             0.11235,            0.031382,           0.0014905,           0.0014905,           0.0014905
                 257,             0.10063,             0.11114,            0.024664,             0.43198,             0.28536,             0.28818,             0.14809,            0.098028,             0.11234,            0.031382,           0.0014693,           0.0014693,           0.0014693
                 258,              0.1008,             0.11075,            0.024559,             0.39764,             0.29873,             0.28755,             0.14812,            0.098029,             0.11238,            0.031385,           0.0014486,           0.0014486,           0.0014486
                 259,             0.10071,             0.11167,            0.024549,             0.39303,             0.30129,             0.28758,             0.14818,             0.09803,             0.11241,            0.031387,           0.0014283,           0.0014283,           0.0014283
                 260,             0.10052,             0.11014,            0.024362,             0.43049,             0.28491,             0.28761,             0.14814,            0.098032,             0.11242,            0.031387,           0.0014084,           0.0014084,           0.0014084
                 261,              0.1005,             0.11105,            0.024402,             0.41506,             0.29098,             0.28758,             0.14812,            0.098032,              0.1124,            0.031387,            0.001389,            0.001389,            0.001389
                 262,             0.10056,              0.1111,            0.024509,              0.4107,             0.29345,             0.28751,             0.14816,            0.098033,             0.11245,            0.031386,           0.0013701,           0.0013701,           0.0013701
                 263,             0.10072,             0.11088,             0.02449,             0.41457,             0.29154,             0.28747,             0.14812,            0.098034,             0.11243,            0.031388,           0.0013516,           0.0013516,           0.0013516
                 264,             0.10081,             0.11205,            0.024431,             0.41504,              0.2915,             0.28743,             0.14815,            0.098035,             0.11248,            0.031389,           0.0013336,           0.0013336,           0.0013336
                 265,              0.1004,             0.11045,            0.024441,             0.41382,             0.29266,             0.28774,             0.14819,            0.098038,             0.11247,            0.031392,            0.001316,            0.001316,            0.001316
                 266,             0.10071,             0.11166,             0.02434,             0.41435,              0.2926,              0.2877,             0.14817,            0.098039,             0.11252,            0.031392,           0.0012989,           0.0012989,           0.0012989
                 267,             0.10024,             0.11091,            0.024381,             0.41624,             0.29216,             0.28781,             0.14815,            0.098039,             0.11249,             0.03139,           0.0012822,           0.0012822,           0.0012822
                 268,             0.10038,             0.11183,            0.024368,             0.41475,             0.29284,             0.28788,             0.14815,            0.098039,             0.11251,            0.031388,            0.001266,            0.001266,            0.001266
                 269,             0.10079,             0.11109,            0.024415,             0.41229,             0.29352,             0.28779,             0.14818,             0.09804,             0.11254,            0.031387,           0.0012503,           0.0012503,           0.0012503
                 270,             0.10012,             0.10986,            0.024292,             0.41296,             0.29344,             0.28794,             0.14814,             0.09804,             0.11254,            0.031391,            0.001235,            0.001235,            0.001235
                 271,             0.10056,             0.11174,            0.024432,             0.40902,             0.29484,             0.28813,             0.14826,             0.09804,             0.11255,            0.031394,           0.0012202,           0.0012202,           0.0012202
                 272,             0.10013,             0.11003,            0.024243,             0.41516,             0.29231,              0.2881,             0.14822,            0.098042,             0.11258,            0.031396,           0.0012059,           0.0012059,           0.0012059
                 273,             0.10047,             0.11075,            0.024303,             0.41115,             0.29383,             0.28807,             0.14833,            0.098043,             0.11263,            0.031395,           0.0011921,           0.0011921,           0.0011921
                 274,             0.10028,             0.11162,            0.024174,             0.41172,             0.29381,             0.28815,             0.14827,            0.098043,             0.11263,            0.031397,           0.0011787,           0.0011787,           0.0011787
                 275,             0.10062,             0.11147,            0.024221,             0.39314,             0.30299,             0.28825,              0.1483,            0.098042,             0.11265,            0.031397,           0.0011658,           0.0011658,           0.0011658
                 276,             0.10035,             0.10991,            0.024362,             0.39503,             0.30176,             0.28811,             0.14831,            0.098044,             0.11268,            0.031397,           0.0011533,           0.0011533,           0.0011533
                 277,             0.10058,             0.11138,             0.02444,             0.39534,             0.30151,             0.28801,              0.1483,            0.098047,             0.11271,            0.031404,           0.0011414,           0.0011414,           0.0011414
                 278,             0.10035,             0.11141,            0.024176,             0.39077,              0.3035,             0.28773,              0.1483,            0.098048,             0.11266,             0.03141,           0.0011299,           0.0011299,           0.0011299
                 279,             0.10038,             0.10949,            0.024227,             0.39244,             0.30256,             0.28767,             0.14834,            0.098049,             0.11276,            0.031414,           0.0011189,           0.0011189,           0.0011189
                 280,             0.10063,             0.11114,            0.024332,             0.39139,              0.3036,             0.28764,             0.14823,             0.09805,             0.11276,            0.031417,           0.0011084,           0.0011084,           0.0011084
                 281,             0.10001,             0.10978,            0.024326,             0.40583,             0.29641,             0.28767,              0.1483,             0.09805,             0.11275,             0.03142,           0.0010983,           0.0010983,           0.0010983
                 282,             0.10046,             0.11037,            0.024198,             0.39335,             0.30253,             0.28732,             0.14801,            0.098052,             0.11279,            0.031426,           0.0010888,           0.0010888,           0.0010888
                 283,             0.10023,             0.10919,            0.024306,             0.41045,              0.2943,             0.28731,              0.1481,            0.098052,             0.11281,            0.031433,           0.0010797,           0.0010797,           0.0010797
                 284,             0.10036,             0.11081,            0.024215,             0.41516,             0.29193,             0.28694,             0.14796,            0.098055,             0.11282,            0.031437,           0.0010711,           0.0010711,           0.0010711
                 285,             0.10014,             0.11048,            0.024216,             0.41578,             0.29168,             0.28695,             0.14791,            0.098057,             0.11288,            0.031442,            0.001063,            0.001063,            0.001063
                 286,              0.1001,             0.11048,            0.024113,             0.40862,             0.29483,             0.28688,              0.1479,            0.098061,             0.11289,            0.031446,           0.0010554,           0.0010554,           0.0010554
                 287,             0.10025,             0.10902,            0.024131,             0.40861,             0.29462,             0.28702,             0.14807,            0.098061,             0.11293,            0.031448,           0.0010483,           0.0010483,           0.0010483
                 288,             0.10018,              0.1096,            0.024154,             0.40657,             0.29526,             0.28682,             0.14798,            0.098062,             0.11289,            0.031453,           0.0010416,           0.0010416,           0.0010416
                 289,             0.10016,              0.1103,            0.024064,             0.39656,             0.30018,             0.28722,             0.14796,            0.098064,             0.11294,            0.031455,           0.0010355,           0.0010355,           0.0010355
                 290,             0.10047,             0.11089,            0.024258,             0.39593,             0.30093,             0.28675,             0.14781,            0.098066,             0.11296,            0.031458,           0.0010298,           0.0010298,           0.0010298
                 291,             0.10052,             0.11154,             0.02408,             0.39396,             0.30171,             0.28709,             0.14806,            0.098069,             0.11296,            0.031461,           0.0010247,           0.0010247,           0.0010247
                 292,             0.10058,             0.11108,            0.024138,             0.39598,             0.30125,             0.28708,             0.14797,             0.09807,               0.113,            0.031466,             0.00102,             0.00102,             0.00102
                 293,             0.10021,             0.10949,            0.023914,              0.4045,             0.29658,             0.28712,             0.14801,            0.098069,             0.11298,            0.031467,           0.0010158,           0.0010158,           0.0010158
                 294,             0.10052,             0.11041,            0.024358,             0.40708,              0.2957,             0.28695,             0.14803,            0.098068,               0.113,            0.031469,           0.0010121,           0.0010121,           0.0010121
                 295,            0.099893,             0.10971,            0.024114,              0.4045,             0.29669,             0.28701,             0.14796,            0.098068,             0.11302,            0.031473,           0.0010089,           0.0010089,           0.0010089
                 296,             0.10065,             0.11173,            0.024264,             0.40676,             0.29577,             0.28729,             0.14815,             0.09807,             0.11303,            0.031476,           0.0010062,           0.0010062,           0.0010062
                 297,             0.10033,             0.10938,            0.024311,             0.39938,             0.29901,             0.28688,               0.148,            0.098071,             0.11304,            0.031475,           0.0010039,           0.0010039,           0.0010039
                 298,             0.10032,             0.11092,            0.024197,             0.39938,             0.29902,             0.28704,               0.148,            0.098071,             0.11301,            0.031477,           0.0010022,           0.0010022,           0.0010022
                 299,             0.10077,             0.11035,            0.024237,             0.41001,             0.29398,             0.28693,             0.14803,             0.09807,             0.11305,            0.031479,            0.001001,            0.001001,            0.001001
