               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.093465,             0.10235,             0.01889,             0.50687,             0.38611,             0.38449,             0.21583,            0.093853,             0.11261,            0.029628,           0.0051704,           0.0051704,           0.0051704
                 159,            0.093903,             0.10159,            0.019031,             0.51066,             0.38496,             0.38423,             0.21558,            0.093856,             0.11265,            0.029637,           0.0051234,           0.0051234,           0.0051234
                 160,            0.093428,             0.10071,            0.018701,             0.50522,             0.38761,             0.38418,             0.21531,            0.093857,             0.11263,            0.029642,           0.0050765,           0.0050765,           0.0050765
                 161,            0.093531,             0.10176,            0.018897,             0.50855,             0.38699,              0.3845,             0.21555,            0.093857,             0.11264,            0.029645,           0.0050296,           0.0050296,           0.0050296
                 162,            0.093355,             0.10025,            0.018982,             0.50601,             0.38733,             0.38423,             0.21516,            0.093855,             0.11269,            0.029654,           0.0049828,           0.0049828,           0.0049828
                 163,            0.093323,             0.10174,            0.018702,             0.49702,             0.39191,             0.38407,             0.21532,            0.093854,              0.1127,            0.029663,            0.004936,            0.004936,            0.004936
                 164,            0.093268,             0.10159,            0.018821,             0.50505,             0.38802,             0.38434,             0.21538,            0.093854,             0.11266,            0.029666,           0.0048893,           0.0048893,           0.0048893
                 165,             0.09357,             0.10211,            0.018803,             0.50232,             0.38956,             0.38432,             0.21559,            0.093853,              0.1127,            0.029671,           0.0048426,           0.0048426,           0.0048426
                 166,            0.093067,             0.10038,            0.018586,             0.50487,             0.38804,              0.3845,             0.21578,            0.093852,             0.11275,            0.029678,            0.004796,            0.004796,            0.004796
                 167,            0.093289,             0.10133,            0.018779,             0.50671,             0.38719,             0.38409,             0.21554,            0.093853,             0.11278,            0.029687,           0.0047495,           0.0047495,           0.0047495
                 168,              0.0931,              0.1001,            0.018579,             0.50298,             0.38901,             0.38418,             0.21564,            0.093854,             0.11282,            0.029693,           0.0047031,           0.0047031,           0.0047031
                 169,            0.093616,            0.099962,            0.018686,             0.49938,             0.39019,              0.3839,             0.21547,            0.093852,             0.11283,            0.029702,           0.0046568,           0.0046568,           0.0046568
                 170,            0.093321,             0.10048,            0.018712,             0.49747,             0.39033,              0.3838,             0.21544,            0.093853,             0.11286,             0.02971,           0.0046105,           0.0046105,           0.0046105
                 171,            0.093195,             0.10023,             0.01859,             0.53223,             0.37277,              0.3838,             0.21554,            0.093852,             0.11288,            0.029716,           0.0045644,           0.0045644,           0.0045644
                 172,            0.093484,             0.10103,            0.018624,             0.53291,             0.37235,             0.38378,             0.21566,            0.093853,             0.11288,            0.029726,           0.0045184,           0.0045184,           0.0045184
                 173,            0.093056,             0.10089,            0.018397,             0.52816,             0.37501,             0.38366,             0.21551,            0.093855,             0.11289,            0.029735,           0.0044724,           0.0044724,           0.0044724
                 174,            0.093102,             0.10015,            0.018375,             0.52183,             0.37726,              0.3836,             0.21548,            0.093857,             0.11287,            0.029744,           0.0044266,           0.0044266,           0.0044266
                 175,            0.093154,            0.099962,            0.018414,             0.51852,             0.37841,             0.38341,             0.21537,            0.093859,             0.11291,            0.029752,           0.0043809,           0.0043809,           0.0043809
                 176,            0.093048,             0.10008,            0.018308,             0.52501,             0.37519,             0.38327,             0.21539,            0.093858,             0.11293,            0.029759,           0.0043353,           0.0043353,           0.0043353
                 177,            0.093094,             0.10007,            0.018288,              0.5198,             0.37665,             0.38337,             0.21539,            0.093859,             0.11297,            0.029766,           0.0042899,           0.0042899,           0.0042899
                 178,            0.092764,             0.10029,            0.018046,             0.51688,             0.37795,             0.38314,             0.21529,            0.093859,               0.113,            0.029774,           0.0042445,           0.0042445,           0.0042445
                 179,            0.092826,             0.10005,            0.018219,             0.51951,             0.37695,             0.38317,             0.21523,            0.093861,             0.11299,            0.029779,           0.0041994,           0.0041994,           0.0041994
                 180,            0.093221,             0.10175,             0.01823,             0.51505,             0.37952,             0.38295,             0.21515,             0.09386,             0.11302,            0.029784,           0.0041543,           0.0041543,           0.0041543
                 181,            0.092871,            0.099852,            0.018131,             0.51147,             0.38061,              0.3829,             0.21508,             0.09386,             0.11303,            0.029788,           0.0041094,           0.0041094,           0.0041094
                 182,            0.092823,             0.10016,            0.018247,             0.51162,             0.38053,             0.38286,             0.21526,             0.09386,             0.11302,            0.029794,           0.0040647,           0.0040647,           0.0040647
                 183,            0.092908,            0.099552,            0.017992,             0.50579,             0.38294,             0.38299,             0.21518,            0.093861,             0.11303,            0.029801,           0.0040201,           0.0040201,           0.0040201
                 184,            0.092855,            0.099943,            0.018156,             0.50637,             0.38213,             0.38296,              0.2151,             0.09386,             0.11309,            0.029807,           0.0039757,           0.0039757,           0.0039757
                 185,            0.092904,            0.098697,            0.017906,             0.51926,             0.37606,             0.38286,             0.21511,             0.09386,             0.11307,            0.029813,           0.0039314,           0.0039314,           0.0039314
                 186,             0.09292,             0.10006,            0.018066,             0.51984,             0.37499,             0.38275,             0.21509,            0.093859,              0.1131,            0.029817,           0.0038873,           0.0038873,           0.0038873
                 187,            0.092591,            0.098785,            0.017989,             0.52702,             0.37234,             0.38267,             0.21512,             0.09386,             0.11308,            0.029825,           0.0038434,           0.0038434,           0.0038434
                 188,            0.092726,            0.099355,            0.017892,             0.52401,             0.37359,             0.38242,             0.21508,            0.093862,             0.11312,            0.029832,           0.0037997,           0.0037997,           0.0037997
                 189,            0.092511,            0.099456,            0.018009,             0.52292,             0.37445,             0.38236,             0.21514,            0.093864,             0.11309,            0.029839,           0.0037562,           0.0037562,           0.0037562
                 190,            0.092649,            0.099603,             0.01802,             0.52746,             0.37249,             0.38258,             0.21518,            0.093865,             0.11309,            0.029845,           0.0037128,           0.0037128,           0.0037128
                 191,            0.092113,            0.099859,            0.017709,             0.52246,             0.37472,             0.38242,             0.21498,            0.093866,             0.11312,            0.029851,           0.0036697,           0.0036697,           0.0036697
                 192,            0.092597,             0.10025,            0.017805,             0.52405,             0.37441,             0.38243,             0.21503,            0.093868,             0.11313,            0.029859,           0.0036267,           0.0036267,           0.0036267
                 193,            0.092659,            0.099143,            0.017906,             0.53091,             0.37115,              0.3826,             0.21536,            0.093869,             0.11311,            0.029866,            0.003584,            0.003584,            0.003584
                 194,            0.092653,             0.10066,             0.01778,             0.52261,             0.37475,             0.38274,             0.21522,             0.09387,             0.11313,            0.029873,           0.0035415,           0.0035415,           0.0035415
                 195,            0.092961,             0.10051,            0.017866,             0.53042,             0.37139,             0.38272,             0.21519,            0.093872,             0.11317,            0.029878,           0.0034991,           0.0034991,           0.0034991
                 196,            0.092373,            0.099984,            0.017623,             0.52912,             0.37184,             0.38235,             0.21516,            0.093872,             0.11316,            0.029883,            0.003457,            0.003457,            0.003457
                 197,            0.092513,            0.099882,            0.017676,             0.52932,             0.37189,             0.38237,             0.21532,            0.093873,             0.11317,             0.02989,           0.0034152,           0.0034152,           0.0034152
                 198,            0.092229,            0.098442,            0.017595,              0.5285,              0.3723,              0.3822,             0.21528,            0.093873,             0.11319,            0.029894,           0.0033735,           0.0033735,           0.0033735
                 199,            0.092255,            0.097917,            0.017557,             0.52949,              0.3714,              0.3823,             0.21515,            0.093875,             0.11322,            0.029902,           0.0033321,           0.0033321,           0.0033321
                 200,            0.092132,            0.098974,            0.017605,             0.52758,             0.37189,             0.38216,             0.21513,            0.093877,             0.11323,            0.029908,           0.0032909,           0.0032909,           0.0032909
                 201,            0.091977,            0.099155,             0.01748,             0.52912,              0.3714,             0.38211,             0.21519,            0.093879,             0.11327,            0.029915,             0.00325,             0.00325,             0.00325
                 202,            0.092408,            0.099028,            0.017491,             0.53318,             0.36972,             0.38203,             0.21509,             0.09388,             0.11327,            0.029919,           0.0032093,           0.0032093,           0.0032093
                 203,            0.092109,             0.09869,            0.017511,             0.53519,             0.36941,             0.38204,             0.21502,            0.093882,             0.11327,            0.029924,           0.0031689,           0.0031689,           0.0031689
                 204,            0.092422,            0.099643,            0.017307,             0.53271,             0.37067,             0.38197,             0.21502,            0.093884,             0.11333,             0.02993,           0.0031287,           0.0031287,           0.0031287
                 205,            0.092248,            0.098252,            0.017365,             0.53338,             0.37072,             0.38218,             0.21494,            0.093883,             0.11333,            0.029934,           0.0030888,           0.0030888,           0.0030888
                 206,            0.091816,            0.097436,             0.01727,             0.53975,             0.36781,             0.38198,             0.21501,            0.093884,             0.11337,            0.029939,           0.0030491,           0.0030491,           0.0030491
                 207,            0.091703,            0.098418,            0.017293,             0.53485,             0.37002,             0.38236,             0.21522,            0.093886,             0.11333,            0.029946,           0.0030097,           0.0030097,           0.0030097
                 208,            0.092146,            0.098613,            0.017463,              0.5351,             0.36956,             0.38212,             0.21502,            0.093888,             0.11336,            0.029953,           0.0029706,           0.0029706,           0.0029706
                 209,            0.091813,            0.098476,            0.017202,             0.53541,             0.36984,             0.38224,              0.2152,             0.09389,             0.11342,            0.029957,           0.0029318,           0.0029318,           0.0029318
                 210,            0.091993,            0.098877,             0.01711,             0.53823,             0.36809,              0.3821,             0.21509,            0.093891,             0.11344,            0.029962,           0.0028932,           0.0028932,           0.0028932
                 211,            0.091949,            0.098714,            0.017147,             0.53236,             0.37059,             0.38214,             0.21506,            0.093893,             0.11347,            0.029969,            0.002855,            0.002855,            0.002855
                 212,            0.091651,            0.097302,            0.017199,             0.53248,             0.37044,             0.38193,             0.21506,            0.093894,             0.11348,            0.029975,            0.002817,            0.002817,            0.002817
                 213,            0.092053,            0.097254,            0.017112,              0.5248,             0.37356,             0.38171,             0.21497,            0.093895,             0.11351,            0.029981,           0.0027793,           0.0027793,           0.0027793
                 214,            0.091595,            0.097664,            0.017062,             0.52583,             0.37284,              0.3814,              0.2149,            0.093898,             0.11349,             0.02999,           0.0027419,           0.0027419,           0.0027419
                 215,            0.092077,            0.098064,            0.017084,             0.52972,             0.37115,             0.38154,              0.2148,              0.0939,             0.11354,            0.029996,           0.0027048,           0.0027048,           0.0027048
                 216,            0.091395,            0.097232,            0.016934,             0.52667,             0.37202,             0.38128,             0.21464,            0.093902,             0.11358,            0.030001,           0.0026681,           0.0026681,           0.0026681
                 217,            0.091526,            0.097017,            0.017118,             0.53342,             0.36924,             0.38128,             0.21469,            0.093903,             0.11358,            0.030006,           0.0026316,           0.0026316,           0.0026316
                 218,            0.091754,              0.0985,             0.01685,             0.52638,             0.37271,             0.38123,             0.21472,            0.093906,             0.11358,            0.030015,           0.0025954,           0.0025954,           0.0025954
                 219,            0.091648,            0.098322,            0.017002,               0.525,             0.37318,             0.38101,             0.21463,            0.093906,             0.11359,            0.030021,           0.0025596,           0.0025596,           0.0025596
                 220,            0.091548,            0.097916,            0.017028,             0.52528,             0.37343,             0.38093,             0.21459,            0.093909,             0.11363,             0.03003,           0.0025241,           0.0025241,           0.0025241
                 221,            0.091619,            0.096758,            0.016964,             0.51549,             0.37759,             0.38085,             0.21448,            0.093912,             0.11366,            0.030037,           0.0024889,           0.0024889,           0.0024889
                 222,            0.091505,            0.096671,            0.016882,              0.5278,             0.37196,             0.38058,             0.21438,            0.093914,             0.11367,            0.030045,           0.0024541,           0.0024541,           0.0024541
                 223,            0.091686,            0.096674,            0.016943,             0.51958,             0.37564,             0.38075,             0.21437,            0.093917,             0.11367,            0.030052,           0.0024195,           0.0024195,           0.0024195
                 224,            0.091542,            0.097185,            0.016944,             0.52084,             0.37492,             0.38064,             0.21431,            0.093919,             0.11369,             0.03006,           0.0023854,           0.0023854,           0.0023854
                 225,             0.09161,            0.096178,            0.016844,             0.51934,             0.37562,             0.38041,             0.21441,            0.093921,             0.11372,            0.030068,           0.0023515,           0.0023515,           0.0023515
                 226,             0.09163,             0.09793,            0.016649,             0.51187,             0.37934,             0.38055,             0.21452,            0.093921,             0.11369,            0.030077,            0.002318,            0.002318,            0.002318
                 227,            0.091102,            0.097581,            0.016553,             0.51154,             0.37917,             0.38041,             0.21451,            0.093922,             0.11379,            0.030086,           0.0022849,           0.0022849,           0.0022849
                 228,            0.091418,            0.096791,            0.016802,             0.51353,             0.37843,             0.38048,             0.21448,            0.093923,             0.11376,            0.030096,           0.0022521,           0.0022521,           0.0022521
                 229,            0.091665,            0.097159,            0.016768,             0.50859,             0.38023,             0.38057,             0.21445,            0.093926,             0.11379,            0.030104,           0.0022196,           0.0022196,           0.0022196
